overview_date,portfolio_id,instrument_name,instrument_id,book_name,instrument_type,quantity,price,asset_value,exposure_value,portfolio_origem,nivel,portfolio_nav
2025-04-30,1676,ELEVA EDUCAÇÃO III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,1224,Padrão,3,14813.45931,890.41563214,13190135.74,13190135.735693818,1676,0,18272736.840000000
2025-04-30,1676,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MISSION 1 MULTIESTRATÉGIA,1833,Caixa,3,2227500.0,0.94205763,2098433.37,2098433.370825,1676,0,18272736.840000000
2025-04-30,1676,GERA GROWTH FIP MULT,1712,Padrão,3,10.0,148.53355393,1485.34,1485.3355393,1676,0,18272736.840000000
2025-04-30,1676,TESOURO SELIC FI RF,1215,Caixa,3,634068.21361621,4.72084253,2993336.19,2993336.1897605294,1676,0,18272736.840000000
2025-04-30,1693,ASTRABET FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,1749,Padrão,3,2484000.0,0.61201205,1520237.93,1520237.9322,1693,0,5438301.350000000
2025-04-30,1693,BRL,1,Caixa,7,-1069641.38,1.0,-1069641.38,-1069641.38,1693,0,5438301.350000000
2025-04-30,1693,TESOURO SELIC FI RF,1215,Caixa,3,1059022.13968116,4.72084253,4999476.76,4999476.7572184205,1693,0,5438301.350000000
2025-04-30,1694,ASTRABET FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,1749,Padrão,3,920000.0,0.61201205,563051.09,563051.086,1694,0,16026400.720000000
2025-04-30,1694,BRL,1,Caixa,7,1210181.81,1.0,1210181.81,1210181.81,1694,0,16026400.720000000
2025-04-30,1694,CHARGERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CAPITAL SEMENTE,1220,Padrão,3,6100.0,972.30265423,5931046.19,5931046.190803,1694,0,16026400.720000000
2025-04-30,1694,ELEVA EDUCAÇÃO III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,1224,Padrão,3,4095.978117,890.41563214,3647122.94,3647122.944280162,1694,0,16026400.720000000
2025-04-30,1694,Repo (LFT - 01/06/2031),1848,Caixa,16,131.0,16211.15374055,2123661.14,2123661.14001205,1694,0,16026400.720000000
2025-04-30,1694,Repo (NTN-B - 15/08/2028),1362,Caixa,16,0.0,4309.0201901,0.0,0.0,1694,0,16026400.720000000
2025-04-30,1694,TEMAN PIER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,1230,Padrão,3,1525247.31333,1.68759254,2573995.99,2573995.9876307505,1694,0,16026400.720000000
2025-04-30,1695,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,1194,Risco >> Renda Variável Próprio,3,207269477.03921226,1.29658692,268742892.84,268742892.8442829,1695,0,461742272.210000000
2025-04-30,1695,BRL,1,Caixa,7,7129257.13,1.0,7129257.13,7129257.13,1695,0,461742272.210000000
2025-04-30,1695,ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1278,Risco >> Renda Variável Terceiros,3,15542518.727815775,3.21598235,49984465.90261299,49984465.90319999,1247,1,461742272.210000000
2025-04-30,1695,ALPHA KEY AÇÕES FC FI,1629,Risco >> Renda Variável Terceiros,3,5656474.535486623,1.80482287,10208934.607098224,10208934.605218884,1247,1,461742272.210000000
2025-04-30,1695,BRL,1,Caixa,7,452.5438513835522,1.0,452.5438513835522,452.5438513835522,1247,1,461742272.210000000
2025-04-30,1695,CLASSE ÚNICA DE COTAS DO ASTER P FI EM AÇÕES RESPONSABILIDADE LIMITADA,1153,Risco >> Renda Variável Terceiros,3,17452912.34302571,1.1172513,19499289.008015692,19499289.00403152,1247,1,461742272.210000000
2025-04-30,1695,CSHG ALLOCATION SPX FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  AÇÕES,1171,Risco >> Renda Variável Terceiros,3,12795082.603798931,4.7543873,60832778.23159103,60832778.23395257,1247,1,461742272.210000000
2025-04-30,1695,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,267926.54826595896,4.3314135,1160500.6681040816,1160500.6681675764,1247,1,461742272.210000000
2025-04-30,1695,CSHG SOBERANO PRIVATE I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1277,Caixa,3,882592.6060923515,4.1816412,3690685.6065997435,3690685.6044511483,1247,1,461742272.210000000
2025-04-30,1695,NORTE ASSET LONG BIAS PERENNE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1195,Risco >> Renda Variável Terceiros,3,8707733.821461972,1.01879492,8871394.980697934,8871394.982017644,1247,1,461742272.210000000
2025-04-30,1695,SOLANA EQUITY HEDGE XIII FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1191,Padrão,3,0.0,99.9016369,0.0,0.0,1247,1,461742272.210000000
2025-04-30,1695,SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1193,Risco >> Renda Variável Terceiros,3,19747.569128325893,1122.83739982,22173309.17206251,22173309.172815155,1247,1,461742272.210000000
2025-04-30,1695,Repo (NTN-B - 15/08/2028),1362,Caixa,16,0.0,4312.92019465,0.0,0.0,1695,0,461742272.210000000
2025-04-30,1875,BRL,1,Caixa,7,15053.029996740055,1.0,15053.029996740055,15053.029996740055,1233,1,97945609.980000000
2025-04-30,1875,LFT - 01/09/2028,1276,Caixa,1,12.999999997184666,16417.971351,213433.62995377794,213433.62751677792,1233,1,97945609.980000000
2025-04-30,1875,PLURAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES,1235,Caixa,3,18938085.26883261,1.62463533,30767482.41333687,30767482.41029801,1233,1,97945609.980000000
2025-04-30,1875,SALTRIVER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR,1217,FIP Sanchez,3,125653140.67767069,0.48838245,61366788.696710154,61366788.694355465,1233,1,97945609.980000000
2025-04-30,1875,BRL,1,Caixa,7,1612.4891219838332,1.0,1612.4891219838332,1612.4891219838332,1232,1,97945609.980000000
2025-04-30,1875,GLOBAL ENERGY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR,1218,FIP Sanchez,3,29860318.150763154,0.03184989,951047.8484387535,951047.84846681,1232,1,97945609.980000000
2025-04-30,1875,LFT - 01/09/2028,1276,Caixa,1,2.505550027764709,16417.971351,41136.049044032516,41136.048574338245,1232,1,97945609.980000000
2025-04-30,1875,PLURAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES,1235,Caixa,3,6172.81966191957,1.62463533,10028.581554244936,10028.580908473188,1232,1,97945609.980000000
2025-04-30,1875,PLURAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES,1235,Caixa,3,12775.200789585026,1.62463533,20755.040913531702,20755.042550603728,1234,1,97945609.980000000
2025-04-30,1875,SALTMONT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR,1216,FIP Sanchez,3,248876286.4987566,0.02522034,6276744.562383226,6276744.563436051,1234,1,97945609.980000000
2025-04-30,1886,BRL,1,Caixa,7,165.72,1.0,165.72,165.72,1886,0,299701298.570000000
2025-04-30,1886,CSHG ALLOCATION ACE CAPITAL W FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1200,Padrão,3,2612496.74921,1.6044821,4191704.27,4191704.270415634,1886,0,299701298.570000000
2025-04-30,1886,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,16224685.25377,4.3314135,70275820.74,70275820.7414303,1886,0,299701298.570000000
2025-04-30,1886,GENOA CAPITAL VESTAS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1264,Risco >> Multimercado Terceiros,3,66278628.42875,1.36349815,90370787.25,90370787.24713804,1886,0,299701298.570000000
2025-04-30,1886,IBIUNA HEDGE ST PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULT,1199,Padrão,3,469082.29587,109.9212283,51562102.14,51562102.13581441,1886,0,299701298.570000000
2025-04-30,1886,ITAÚ JANEIRO DISTRIBUIDORES FIF DA CLASSE DE INV EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA,1196,Risco >> Multimercado Terceiros,3,16572388.42001,1.2503781,20721751.55,20721751.545074105,1886,0,299701298.570000000
2025-04-30,1886,KAPITALO ZETA KPN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1197,Padrão,3,20816738.71864,1.2007261,24995201.5,24995201.496351603,1886,0,299701298.570000000
2025-04-30,1886,LEGACY CAPITAL ALPHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1265,Risco >> Multimercado Terceiros,3,34982236.357,1.07440615,37585129.88,37585129.8827144,1886,0,299701298.570000000
2025-05-02,1157,BNY MELLON ARX LIQUIDEZ J FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,1240,Caixa,3,499931.38182767,1.61633576,808056.97,808056.9699942772,1157,0,74675467.700000000
2025-05-02,1157,BRL,1,Caixa,7,100.46,1.0,100.46,100.46,1157,0,74675467.700000000
2025-05-02,1157,HY FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA,1409,Risco >> Crédito,3,31721505.59039967,1.07327561,34045918.26,34045918.26265462,1157,0,74675467.700000000
2025-05-02,1157,JGP DESENVOLVIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,1239,Risco >> Crédito,3,20000.0,1258.096121,25161922.42,25161922.42,1157,0,74675467.700000000
2025-05-02,1157,JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1238,Risco >> Crédito,3,15047.92716448,925.72660101,13930266.47,13930266.466220118,1157,0,74675467.700000000
2025-05-02,1157,LFT - 01/09/2027,1405,Caixa,1,30.0,16450.928156,493527.84,493527.84468,1157,0,74675467.700000000
2025-05-02,1157,VINCI SPS IV LOCAL FEEDER A FUNDO DE INVESTIMENTO  FINANCEIRO,1756,Risco >> Crédito,3,250.0,976.16957119,244042.39,244042.3927975,1157,0,74675467.700000000
2025-05-02,1175,BNY MELLON ARX LIQUIDEZ J FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,1240,Caixa,3,374985.13823184965,1.61633576,606101.8883969743,606101.8883926817,1157,1,2716428122.600000000
2025-05-02,1175,BRL,1,Caixa,7,75.35235505531254,1.0,75.35235505531254,75.35235505531254,1157,1,2716428122.600000000
2025-05-02,1175,HY FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA,1409,Risco >> Crédito,3,23793451.643807266,1.07327561,25536931.325021584,25536931.327012744,1157,1,2716428122.600000000
2025-05-02,1175,JGP DESENVOLVIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,1239,Risco >> Crédito,3,15001.464275395689,1258.096121,18873284.014195394,18873284.014195394,1157,1,2716428122.600000000
2025-05-02,1175,JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1238,Risco >> Crédito,3,11287.047088835152,925.72660101,10448719.739822371,10448719.736987183,1157,1,2716428122.600000000
2025-05-02,1175,LFT - 01/09/2027,1405,Caixa,1,22.502196413093532,16450.928156,370182.01303365995,370182.0165440026,1157,1,2716428122.600000000
2025-05-02,1175,VINCI SPS IV LOCAL FEEDER A FUNDO DE INVESTIMENTO  FINANCEIRO,1756,Risco >> Crédito,3,187.5183034424461,976.16957119,183049.65976335912,183049.66186168892,1157,1,2716428122.600000000
2025-05-02,1175,BRL,1,Caixa,7,17392731.93,1.0,17392731.93,17392731.93,1175,0,2716428122.600000000
2025-05-02,1175,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,1351017.12464,4.3335731,5854731.47,5854731.468979252,1175,0,2716428122.600000000
2025-05-02,1175,Flex knock_in_up_and_in 15 None,1776,Risco >> Renda Variável Próprio,15,-9449516.902290983,0.04243198226190476,-400961.7362064461,-400961.7335815803,1517,1,2716428122.600000000
2025-05-02,1175,HYPE3,118,Risco >> Renda Variável Próprio,2,32547136.058125798,22.97,747607715.2551496,747607715.2551496,1517,1,2716428122.600000000
2025-05-02,1175,TESOURO SELIC FI RF,1215,Caixa,3,2078699.7632786834,4.72324135,9818200.671178304,9818200.67615309,1517,1,2716428122.600000000
2025-05-02,1175,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,1178,Risco >> Renda Variável Próprio,3,131213026.183163,0.2044623,26828117.12,26828117.123369727,1175,0,2716428122.600000000
2025-05-02,1175,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1288,Risco >> Renda Variável Terceiros,3,174122102.78087977,1.1022484,191925809.19,191925809.19486028,1175,0,2716428122.600000000
2025-05-02,1175,KONDOR KOBOLD FIC DE FI MULTIMERCADO I CRÉDITO PRIVADO,1226,Risco >> Crédito,3,3926280.3948825,5.7289019,22493275.21,22493275.214175105,1175,0,2716428122.600000000
2025-05-02,1175,ELEVA EDUCAÇÃO III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,1224,Padrão,3,14813.459318106436,890.42359521,13190253.70721816,13190253.703525407,1676,1,2716428122.600000000
2025-05-02,1175,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MISSION 1 MULTIESTRATÉGIA,1833,Caixa,3,2227500.001218965,0.94202427,2098359.0611482947,2098359.0625732946,1676,1,2716428122.600000000
2025-05-02,1175,GERA GROWTH FIP MULT,1712,Padrão,3,10.000000005472344,140.82555797,1408.2600007706485,1408.255580470646,1676,1,2716428122.600000000
2025-05-02,1175,TESOURO SELIC FI RF,1215,Caixa,3,634068.213963194,4.72324135,2994857.2116388893,2994857.2069116053,1676,1,2716428122.600000000
2025-05-02,1175,AMZN US,1705,Risco >> Renda Variável Próprio,2,29404.000076221877,189.98,31578629.941859014,31578629.945619017,1270,1,2716428122.600000000
2025-05-02,1175,BOVA11,1402,Padrão,3,3874375.0100432644,131.85,510836345.0742044,510836345.0742044,1270,1,2716428122.600000000
2025-05-02,1175,BRL,1,Caixa,7,423497.4910978021,1.0,423497.4910978021,423497.4910978021,1270,1,2716428122.600000000
2025-05-02,1175,DEXP3,392,Risco >> Renda Variável Próprio,2,3570500.009255551,7.94,28349770.073489074,28349770.073489074,1270,1,2716428122.600000000
2025-05-02,1175,DOLG25,1673,Padrão,5,0.0,5830.1,0.0,0.0,1270,1,2716428122.600000000
2025-05-02,1175,DOLM25,1816,Padrão,5,-325.00000084247415,5691.077,0.0,-92480001.48972927,1270,1,2716428122.600000000
2025-05-02,1175,GOOGL US,1704,Padrão,2,35514.00009206039,164.03,32930768.195364065,32930768.192624066,1270,1,2716428122.600000000
2025-05-02,1175,INDM25,1809,Padrão,5,-780.000002021938,137047.0,0.0,-106896660.27710053,1270,1,2716428122.600000000
2025-05-02,1175,LFT - 01/09/2027,1405,Caixa,1,1620.0000041994097,16450.928156,26650503.679084186,26650503.681804188,1270,1,2716428122.600000000
2025-05-02,1175,META US,1706,Padrão,2,10046.000026041525,597.02,33904788.57788895,33904788.57464895,1270,1,2716428122.600000000
2025-05-02,1175,MSFT US,1707,Padrão,2,13888.000036000865,435.28,34173338.408585094,34173338.41050509,1270,1,2716428122.600000000
2025-05-02,1175,NC CASH PERENNE FUNDO DE INVESTIMENTO RENDA FIXA,1213,Caixa,3,162654359.06913042,1.10775363,180180956.69707015,180180956.69415265,1270,1,2716428122.600000000
2025-05-02,1175,NVDA US,1708,Padrão,2,57436.00014888722,114.5,37176513.65637001,37176513.662370004,1270,1,2716428122.600000000
2025-05-02,1175,Repo (NTN-B - 15/05/2027),1401,Caixa,16,4423.000011465426,4434.60055628,19614238.31084458,19614238.31127102,1270,1,2716428122.600000000
2025-05-02,1175,Repo (NTN-F - 01/01/2035),1436,Caixa,16,0.0,803.58075981,0.0,0.0,1270,1,2716428122.600000000
2025-05-02,1175,SOJA3,228,Risco >> Renda Variável Próprio,2,4694551.012169347,10.48,49198894.60753476,49198894.60753476,1270,1,2716428122.600000000
2025-05-02,1175,SPY US,1845,Padrão,3,20000.000051844563,566.76,64077885.766104504,64077885.766104504,1270,1,2716428122.600000000
2025-05-02,1175,WDOM25,1846,Padrão,5,-1311.000003398411,5691.077,0.0,-74610019.6634062,1270,1,2716428122.600000000
2025-05-02,1175,WING25,1663,Caixa,5,0.0,124540.0,0.0,0.0,1270,1,2716428122.600000000
2025-05-02,1175,WINM25,1808,Padrão,5,-18816.000048775368,137047.0,0.0,-515735271.7369035,1270,1,2716428122.600000000
2025-05-02,1175,Ravens Fundo de Investimento em Direitos Creditorios,1289,Risco >> Crédito,3,59612.87825989,1069.19767352,63737950.75,63737950.74730537,1175,0,2716428122.600000000
2025-05-02,1175,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,1194,Risco >> Renda Variável Próprio,3,207269475.25870472,1.29859036,269158142.4978501,269158142.49321246,1695,1,2716428122.600000000
2025-05-02,1175,BRL,1,Caixa,7,7129257.068757524,1.0,7129257.068757524,7129257.068757524,1695,1,2716428122.600000000
2025-05-02,1175,ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1278,Risco >> Renda Variável Terceiros,3,15542518.111240929,3.25274022,50555773.778979406,50555773.780511804,1247,2,2716428122.600000000
2025-05-02,1175,ALPHA KEY AÇÕES FC FI,1629,Risco >> Renda Variável Terceiros,3,5656474.311093139,1.81603988,10272382.931316627,10272382.929140666,1247,2,2716428122.600000000
2025-05-02,1175,BRL,1,Caixa,7,452.5438334310465,1.0,452.5438334310465,452.5438334310465,1247,2,2716428122.600000000
2025-05-02,1175,CLASSE ÚNICA DE COTAS DO ASTER P FI EM AÇÕES RESPONSABILIDADE LIMITADA,1153,Risco >> Renda Variável Terceiros,3,17452911.650665164,1.1168953,19493074.99429344,19493074.993943162,1247,2,2716428122.600000000
2025-05-02,1175,CSHG ALLOCATION SPX FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  AÇÕES,1171,Risco >> Renda Variável Terceiros,3,12795082.096215427,4.7838221,61209396.503006026,61209396.5031897,1247,2,2716428122.600000000
2025-05-02,1175,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,267926.5376372589,4.3335731,1161079.2325875838,1161079.2362809626,1247,2,2716428122.600000000
2025-05-02,1175,CSHG SOBERANO PRIVATE I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1277,Caixa,3,882592.5710797252,4.1837139,3692514.807580658,3692514.807662984,1247,2,2716428122.600000000
2025-05-02,1175,NORTE ASSET LONG BIAS PERENNE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1195,Risco >> Renda Variável Terceiros,3,8707733.476024417,1.02790267,8950702.487504536,8950702.48965388,1247,2,2716428122.600000000
2025-05-02,1175,SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1193,Risco >> Renda Variável Terceiros,3,19747.56834493585,1126.36578111,22242985.2428319,22242985.243866783,1247,2,2716428122.600000000
2025-05-02,1203,Absolute Strategy Offshore Segregated Portfolio,1887,Risco >> Multimercado Terceiros,3,23999.998242516984,1000.0,135345590.08885026,135345590.08885026,1206,1,3159084214.390000000
2025-05-02,1203,BRL,1,Caixa,7,499.97996338723505,1.0,499.97996338723505,499.97996338723505,1206,1,3159084214.390000000
2025-05-02,1203,CSHG ALLOCATION ACE CAPITAL W FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1200,Risco >> Multimercado Terceiros,3,5269579.615085777,1.6008189,8435642.642270843,8435642.642884037,1206,1,3159084214.390000000
2025-05-02,1203,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,1832349.9346698278,4.3335731,7940622.388520416,7940622.386671924,1206,1,3159084214.390000000
2025-05-02,1203,GENOA CAPITAL VESTAS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1264,Risco >> Multimercado Terceiros,3,133688399.57044296,1.36112417,181966511.90487173,181966511.90394753,1206,1,3159084214.390000000
2025-05-02,1203,IBIUNA HEDGE ST PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULT,1199,Padrão,3,946170.174144051,108.3376561,102505858.93365335,102505858.93849532,1206,1,3159084214.390000000
2025-05-02,1203,ITAÚ JANEIRO DISTRIBUIDORES FIF DA CLASSE DE INV EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA,1196,Risco >> Multimercado Terceiros,3,33427609.132137515,1.254664,41940417.788767606,41940417.78416418,1206,1,3159084214.390000000
2025-05-02,1203,KAPITALO ZETA KPN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1197,Padrão,3,41988745.83776854,1.1990966,50348562.37305209,50348562.3723324,1206,1,3159084214.390000000
2025-05-02,1203,LEGACY CAPITAL ALPHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1265,Risco >> Multimercado Terceiros,3,70561496.25953223,1.07568235,75901756.11183095,75901756.11596985,1206,1,3159084214.390000000
2025-05-02,1203,LFT - 01/03/2027,1285,Caixa,1,1091.9999200345228,16458.47607527,17972654.553890105,17972654.558084946,1206,1,3159084214.390000000
2025-05-02,1203,WDOM25,1846,Padrão,5,-2399.999824251698,5691.077,0.0,-136585837.9980288,1206,1,3159084214.390000000
2025-05-02,1203,BNY MELLON ARX LIQUIDEZ J FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,1240,Caixa,3,6.694720465669305e-05,1.61633576,0.00010820916091941787,0.00010820916091865151,1157,1,3159084214.390000000
2025-05-02,1203,BRL,1,Caixa,7,1.3452878583504722e-08,1.0,1.3452878583504722e-08,1.3452878583504722e-08,1157,1,3159084214.390000000
2025-05-02,1203,HY FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA,1409,Risco >> Crédito,3,0.004247915221915321,1.07327561,0.004559183800673963,0.004559183801029451,1157,1,3159084214.390000000
2025-05-02,1203,JGP DESENVOLVIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,1239,Risco >> Crédito,3,2.678255740295585e-06,1258.096121,0.003369503157911859,0.003369503157911859,1157,1,3159084214.390000000
2025-05-02,1203,JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1238,Risco >> Crédito,3,2.015109865390921e-06,925.72660101,0.001865440806856231,0.0018654408063500563,1157,1,3159084214.390000000
2025-05-02,1203,LFT - 01/09/2027,1405,Caixa,1,4.017383610443377e-09,16450.928156,6.608968852378406e-05,6.608968915049589e-05,1157,1,3159084214.390000000
2025-05-02,1203,VINCI SPS IV LOCAL FEEDER A FUNDO DE INVESTIMENTO  FINANCEIRO,1756,Risco >> Crédito,3,3.3478196753694813e-08,976.16957119,3.26803965946477e-05,3.2680396969268714e-05,1157,1,3159084214.390000000
2025-05-02,1203,BRL,1,Caixa,7,0.00999999995778573,1.0,0.00999999995778573,0.00999999995778573,1211,1,3159084214.390000000
2025-05-02,1203,NTN-B  - 15/05/2029,1365,Padrão,1,38999.999835364346,4404.629591,171780553.32484093,171780553.32384092,1211,1,3159084214.390000000
2025-05-02,1203,NTN-B  - 15/08/2026,1280,Padrão,1,87376.99963114437,4390.975883,383670298.11036384,383670298.10925484,1211,1,3159084214.390000000
2025-05-02,1203,NTN-B  - 15/08/2028,1253,Padrão,1,146744.9993805267,4353.252792,638818078.2632761,638818078.265316,1211,1,3159084214.390000000
2025-05-02,1203,NTN-C - 01/01/2031,1279,Padrão,1,199.9999991557146,8238.374218,1647674.833044461,1647674.8366444607,1211,1,3159084214.390000000
2025-05-02,1203,NTN-F - 01/01/2031,1450,Padrão,1,521399.9977989479,887.259825,462617270.8070949,462617270.8020949,1211,1,3159084214.390000000
2025-05-02,1203,NTN-F - 01/01/2033,1381,Padrão,1,120799.9994900516,859.279393,103800950.23181185,103800950.23621185,1211,1,3159084214.390000000
2025-05-02,1203,NTN-F - 01/01/2035,1434,Padrão,1,63099.99973362795,832.613326,52537900.64821508,52537900.64881508,1211,1,3159084214.390000000
2025-05-02,1203,Repo (NTN-B - 15/05/2033),1376,Caixa,16,1134.9999952086803,4154.20239657,4715019.700095887,4715019.700202838,1211,1,3159084214.390000000
2025-05-02,1203,Repo (NTN-B - 15/08/2028),1362,Caixa,16,0.0,4313.8332343,0.0,0.0,1211,1,3159084214.390000000
2025-05-02,1203,BRL,1,Caixa,7,500.0,1.0,500.0,500.0,1203,0,3159084214.390000000
2025-05-02,1203,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1158,Risco >> Multimercado Próprio,3,240966129.45536482,1.55888343,375638106.4,375638106.3992031,1203,0,3159084214.390000000
2025-05-02,1203,BRL,1,Caixa,7,499.94999737484983,1.0,499.94999737484983,499.94999737484983,1273,1,3159084214.390000000
2025-05-02,1203,CS CERES I DEB NORTE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1246,Risco >> Crédito,3,95344.00256701528,3.1699243,302233.2684130259,302233.27059644414,1273,1,3159084214.390000000
2025-05-02,1203,CS CERES III DEB ASTER FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1160,Risco >> Crédito,3,396573.96056453936,0.8030481,318467.96832778025,318467.96554082824,1273,1,3159084214.390000000
2025-05-02,1203,CS CERES IV CENTRAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,1161,Risco >> Crédito,3,11271.117090827333,999.8377435,11269288.280826934,11269288.278817084,1273,1,3159084214.390000000
